id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta
2074,br:supremo.tribunal.federal:acordao;rms.edv.agr,RMS-EDv-AgR,pt-BR,"Agravo Regimental nos Embargos de Divergência no Recurso em Mandado de Segurança",#acordao,RMS-EDv-AgR – Agravo Regimental nos Embargos de Divergência no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2075,br:supremo.tribunal.federal:acordao;rms.mc,RMS-MC,pt-BR,"Medida Cautelar no Recurso em Mandado de Segurança",#acordao,RMS-MC – Medida Cautelar no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2076,br:supremo.tribunal.federal:acordao;rms.qo,RMS-QO,pt-BR,"Questão de Ordem no Recurso em Mandado de Segurança",#acordao,RMS-QO – Questão de Ordem no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2077,br:supremo.tribunal.federal:acordao;rms.qo.ed,RMS-QO-ED,pt-BR,"Recurso em Mandado de Segurança",#acordao,RMS-QO-ED – Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2078,br:supremo.tribunal.federal:acordao;rms.agravo,RMS-agravo,pt-BR,"Agravo no Recurso em Mandado de Segurança",#acordao,RMS-agravo – Agravo no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2079,br:supremo.tribunal.federal:acordao;rms.diligencia,RMS-diligência,pt-BR,"Diligência no Recurso em Mandado de Segurança",#acordao,RMS-diligência – Diligência no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2080,br:supremo.tribunal.federal:acordao;rms.embargos,RMS-embargos,pt-BR,"Embargos no Recurso em Mandado de Segurança",#acordao,RMS-embargos – Embargos no Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2081,br:supremo.tribunal.federal:acordao;rms.reconstituicao.autos,"RMS-reconstituição autos",pt-BR,"Reconstituição de Autos do Recurso em Mandado de Segurança",#acordao,RMS-reconstituição autos – Reconstituição de Autos do Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2082,br:supremo.tribunal.federal:acordao;rms.segundo,RMS-segundo,pt-BR,"Segundo Recurso em Mandado de Segurança",#acordao,RMS-segundo – Segundo Recurso em Mandado de Segurança,Jurisprudência::Acórdão
2083,br:supremo.tribunal.federal:acordao;rne,RNE,pt-BR,"Retificação de Nome de Estrangeiro",#acordao,RNE – Retificação de Nome de Estrangeiro,Jurisprudência::Acórdão
2084,br:supremo.tribunal.federal:acordao;rcl,Rcl,pt-BR,Reclamação,#acordao,Rcl – Reclamação,Jurisprudência::Acórdão
2085,br:supremo.tribunal.federal:acordao;rcl.agr,Rcl-AgR,pt-BR,"Agravo Regimental na Reclamação",#acordao,Rcl-AgR – Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2086,br:supremo.tribunal.federal:acordao;rcl.agr.agr,Rcl-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-AgR – Agravo Regimental no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2087,br:supremo.tribunal.federal:acordao;rcl.agr.agr.agr,Rcl-AgR-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-AgR-AgR – Agravo Regimental no Agravo Regimental no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2088,br:supremo.tribunal.federal:acordao;rcl.agr.ed,Rcl-AgR-ED,pt-BR,"Embargos de Declaração no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-ED – Embargos de Declaração no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2089,br:supremo.tribunal.federal:acordao;rcl.agr.ed.edv.agr,Rcl-AgR-ED-EDv-AgR,pt-BR,"Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-ED-EDv-AgR – Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2090,br:supremo.tribunal.federal:acordao;rcl.agr.ed.edv.agr.ed,Rcl-AgR-ED-EDv-AgR-ED,pt-BR,"Embargos de Declaração no Agravo Regimental no Embargos de Divergência no Embargos de Declaração no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-ED-EDv-AgR-ED – Embargos de Declaração no Agravo Regimental no Embargos de Divergência no Embargos de Declaração no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2091,br:supremo.tribunal.federal:acordao;rcl.agr.qo,Rcl-AgR-QO,pt-BR,"Questão Ordem no Agravo Regimental na Reclamação",#acordao,Rcl-AgR-QO – Questão Ordem no Agravo Regimental na Reclamação,Jurisprudência::Acórdão
2092,br:supremo.tribunal.federal:acordao;rcl.ed,Rcl-ED,pt-BR,"Embargos de Declaração na Reclamação",#acordao,Rcl-ED – Embargos de Declaração na Reclamação,Jurisprudência::Acórdão
2093,br:supremo.tribunal.federal:acordao;rcl.ed.agr,Rcl-ED-AgR,pt-BR,"Agravo Regimental nos Embargos de Declaração na Reclamação",#acordao,Rcl-ED-AgR – Agravo Regimental nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão
2094,br:supremo.tribunal.federal:acordao;rcl.ed.ed,Rcl-ED-ED,pt-BR,"Embargos de Declaração nos Embargos de Declaração na Reclamação",#acordao,Rcl-ED-ED – Embargos de Declaração nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão
2095,br:supremo.tribunal.federal:acordao;rcl.ed.ed.edv.qo,Rcl-ED-ED-EDv-QO,pt-BR,"Questão Ordem nos Embargos de Divergência nos Embargos de Declaração nos Embargos de Declaração na Reclamação",#acordao,Rcl-ED-ED-EDv-QO – Questão Ordem nos Embargos de Divergência nos Embargos de Declaração nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão
2096,br:supremo.tribunal.federal:acordao;rcl.ed.edv.agr,Rcl-ED-EDv-AgR,pt-BR,"Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração na Reclamação",#acordao,Rcl-ED-EDv-AgR – Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão
2097,br:supremo.tribunal.federal:acordao;rcl.ei,Rcl-EI,pt-BR,"Embargos Infringentes ou de Nulidade na Reclamação",#acordao,Rcl-EI – Embargos Infringentes ou de Nulidade na Reclamação,Jurisprudência::Acórdão
2098,br:supremo.tribunal.federal:acordao;rcl.ei.agr,Rcl-EI-AgR,pt-BR,"Agravo Regimental nos Embargos Infringentes ou de Nulidade na Reclamação",#acordao,Rcl-EI-AgR – Agravo Regimental nos Embargos Infringentes ou de Nulidade na Reclamação,Jurisprudência::Acórdão
2099,br:supremo.tribunal.federal:acordao;rcl.mc,Rcl-MC,pt-BR,"Medida Cautelar na Reclamação",#acordao,Rcl-MC – Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2100,br:supremo.tribunal.federal:acordao;rcl.mc.agr,Rcl-MC-AgR,pt-BR,"Agravo Regimental na Medida Cautelar na Reclamação",#acordao,Rcl-MC-AgR – Agravo Regimental na Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2101,br:supremo.tribunal.federal:acordao;rcl.mc.agr.agr,Rcl-MC-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental na Medida Cautelar na Reclamação",#acordao,Rcl-MC-AgR-AgR – Agravo Regimental no Agravo Regimental na Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2102,br:supremo.tribunal.federal:acordao;rcl.mc.agr.ed,Rcl-MC-AgR-ED,pt-BR,"Embargos de Declaração no Agravo Regimental na Medida Cautelar na Reclamação",#acordao,Rcl-MC-AgR-ED – Embargos de Declaração no Agravo Regimental na Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2103,br:supremo.tribunal.federal:acordao;rcl.mc.ed,Rcl-MC-ED,pt-BR,"Embargos de Declaração na Medida Cautelar na Reclamação",#acordao,Rcl-MC-ED – Embargos de Declaração na Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2104,br:supremo.tribunal.federal:acordao;rcl.mc.qo,Rcl-MC-QO,pt-BR,"Questão de Ordem na Medida Cautelar na Reclamação",#acordao,Rcl-MC-QO – Questão de Ordem na Medida Cautelar na Reclamação,Jurisprudência::Acórdão
2105,br:supremo.tribunal.federal:acordao;rcl.qo,Rcl-QO,pt-BR,"Questão de Ordem na Reclamação",#acordao,Rcl-QO – Questão de Ordem na Reclamação,Jurisprudência::Acórdão
2106,br:supremo.tribunal.federal:acordao;rcl.qo.agr,Rcl-QO-AgR,pt-BR,"Agravo Regimental na Questão de Ordem na Reclamação",#acordao,Rcl-QO-AgR – Agravo Regimental na Questão de Ordem na Reclamação,Jurisprudência::Acórdão
2107,br:supremo.tribunal.federal:acordao;rcl.diligencia,Rcl-diligência,pt-BR,"Diligência na Reclamação",#acordao,Rcl-diligência – Diligência na Reclamação,Jurisprudência::Acórdão
2108,br:supremo.tribunal.federal:acordao;rcl.primeira,Rcl-primeira,pt-BR,"Primeira Reclamação",#acordao,Rcl-primeira – Primeira Reclamação,Jurisprudência::Acórdão
2109,br:supremo.tribunal.federal:acordao;rcl.primeira.agr,Rcl-primeira-AgR,pt-BR,"Agravo Regimental na Primeira Reclamação",#acordao,Rcl-primeira-AgR – Agravo Regimental na Primeira Reclamação,Jurisprudência::Acórdão
2110,br:supremo.tribunal.federal:acordao;rcl.segunda,Rcl-segunda,pt-BR,"Segunda Reclamação",#acordao,Rcl-segunda – Segunda Reclamação,Jurisprudência::Acórdão
2111,br:supremo.tribunal.federal:acordao;rp,Rp,pt-BR,Representação,#acordao,Rp – Representação,Jurisprudência::Acórdão
2112,br:supremo.tribunal.federal:acordao;rp.agr,Rp-AgR,pt-BR,"Agravo Regimental na Representação",#acordao,Rp-AgR – Agravo Regimental na Representação,Jurisprudência::Acórdão
2113,br:supremo.tribunal.federal:acordao;rp.ed,Rp-ED,pt-BR,"Embargos de Declaração na Representação",#acordao,Rp-ED – Embargos de Declaração na Representação,Jurisprudência::Acórdão
2114,br:supremo.tribunal.federal:acordao;rp.mc,Rp-MC,pt-BR,"Medida Cautelar na Representação",#acordao,Rp-MC – Medida Cautelar na Representação,Jurisprudência::Acórdão
2115,br:supremo.tribunal.federal:acordao;rp.mc.ed,Rp-MC-ED,pt-BR,"Embargos de Declaração na Medida Cautelar na Representação",#acordao,Rp-MC-ED – Embargos de Declaração na Medida Cautelar na Representação,Jurisprudência::Acórdão
2116,br:supremo.tribunal.federal:acordao;rp.mc.revogacao,Rp-MC-revogação,pt-BR,"Revogação de Medida Cautelar na Representação",#acordao,Rp-MC-revogação – Revogação de Medida Cautelar na Representação,Jurisprudência::Acórdão
2117,br:supremo.tribunal.federal:acordao;rp.qo,Rp-QO,pt-BR,"Questão de Ordem na Representação",#acordao,Rp-QO – Questão de Ordem na Representação,Jurisprudência::Acórdão
2118,br:supremo.tribunal.federal:acordao;rp.assistencia,Rp-assistência,pt-BR,"Assistência na Representação",#acordao,Rp-assistência – Assistência na Representação,Jurisprudência::Acórdão
2119,br:supremo.tribunal.federal:acordao;rp.desistencia,Rp-desistência,pt-BR,"Desistência na Representação",#acordao,Rp-desistência – Desistência na Representação,Jurisprudência::Acórdão
2120,br:supremo.tribunal.federal:acordao;rp.diligencia,Rp-diligência,pt-BR,"Diligência na Representação",#acordao,Rp-diligência – Diligência na Representação,Jurisprudência::Acórdão
2121,br:supremo.tribunal.federal:acordao;rp.embargos,Rp-embargos,pt-BR,"Embargos na Representação",#acordao,Rp-embargos – Embargos na Representação,Jurisprudência::Acórdão
2122,br:supremo.tribunal.federal:acordao;rp.reconstituicao.autos,"Rp-reconstituição autos",pt-BR,"Reconstituição de Autos da Representação",#acordao,Rp-reconstituição autos – Reconstituição de Autos da Representação,Jurisprudência::Acórdão
2123,br:supremo.tribunal.federal:acordao;rp.terceira,Rp-terceira,pt-BR,"Terceira Representação",#acordao,Rp-terceira – Terceira Representação,Jurisprudência::Acórdão
2124,br:supremo.tribunal.federal:acordao;rvc,RvC,pt-BR,"Revisão Criminal",#acordao,RvC – Revisão Criminal,Jurisprudência::Acórdão
2125,br:supremo.tribunal.federal:acordao;rvc.agr,RvC-AgR,pt-BR,"Agravo Regimental na Revisão Criminal",#acordao,RvC-AgR – Agravo Regimental na Revisão Criminal,Jurisprudência::Acórdão
2126,br:supremo.tribunal.federal:acordao;sa,SA,pt-BR,"Sentença Arbitral",#acordao,SA – Sentença Arbitral,Jurisprudência::Acórdão
2127,br:supremo.tribunal.federal:acordao;se,SE,pt-BR,"Sentença Estrangeira",#acordao,SE – Sentença Estrangeira,Jurisprudência::Acórdão
2128,br:supremo.tribunal.federal:acordao;se.agr,SE-AgR,pt-BR,"Agravo Regimental na Sentença Estrangeira",#acordao,SE-AgR – Agravo Regimental na Sentença Estrangeira,Jurisprudência::Acórdão
2129,br:supremo.tribunal.federal:acordao;se.agr.agr,SE-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental na Sentença Estrangeira",#acordao,SE-AgR-AgR – Agravo Regimental no Agravo Regimental na Sentença Estrangeira,Jurisprudência::Acórdão
2130,br:supremo.tribunal.federal:acordao;se.ed,SE-ED,pt-BR,"Embargos de Declaração na Sentença Estrangeira",#acordao,SE-ED – Embargos de Declaração na Sentença Estrangeira,Jurisprudência::Acórdão
2131,br:supremo.tribunal.federal:acordao;se.diligencia,SE-diligência,pt-BR,"Diligência na Sentença Estrangeira",#acordao,SE-diligência – Diligência na Sentença Estrangeira,Jurisprudência::Acórdão
2132,br:supremo.tribunal.federal:acordao;se.embargos,SE-embargos,pt-BR,"Embargos na Sentença Estrangeira",#acordao,SE-embargos – Embargos na Sentença Estrangeira,Jurisprudência::Acórdão
2133,br:supremo.tribunal.federal:acordao;se.reexame,SE-reexame,pt-BR,"Reexame na Sentença Estrangeira",#acordao,SE-reexame – Reexame na Sentença Estrangeira,Jurisprudência::Acórdão
2134,br:supremo.tribunal.federal:acordao;se.segunda,SE-segunda,pt-BR,"Segunda Sentença Estrangeira",#acordao,SE-segunda – Segunda Sentença Estrangeira,Jurisprudência::Acórdão
2135,br:supremo.tribunal.federal:acordao;sec,SEC,pt-BR,"Sentença Estrangeira Contestada",#acordao,SEC – Sentença Estrangeira Contestada,Jurisprudência::Acórdão
2136,br:supremo.tribunal.federal:acordao;sec.agr,SEC-AgR,pt-BR,"Impugnação ao Valor da Causa na Sentença Estrangeira Contestada",#acordao,SEC-AgR – Impugnação ao Valor da Causa na Sentença Estrangeira Contestada,Jurisprudência::Acórdão
2137,br:supremo.tribunal.federal:acordao;sec.ed,SEC-ED,pt-BR,"Embargos de Declaração na Sentença Estrangeira Contestada",#acordao,SEC-ED – Embargos de Declaração na Sentença Estrangeira Contestada,Jurisprudência::Acórdão
2138,br:supremo.tribunal.federal:acordao;sec.qo,SEC-QO,pt-BR,"Questão de Ordem na Sentença Estrangeira Contestada",#acordao,SEC-QO – Questão de Ordem na Sentença Estrangeira Contestada,Jurisprudência::Acórdão
2139,br:supremo.tribunal.federal:acordao;sl.ai,SL-AI,pt-BR,"Agravo de Instrumento ou de Petição em Suspensão de Liminar",#acordao,SL-AI – Agravo de Instrumento ou de Petição em Suspensão de Liminar,Jurisprudência::Acórdão
2140,br:supremo.tribunal.federal:acordao;sl.ai.ai,SL-AI-AI,pt-BR,"Segundo Agravo de Instrumento ou de Petição em Suspensão de Liminar",#acordao,SL-AI-AI – Segundo Agravo de Instrumento ou de Petição em Suspensão de Liminar,Jurisprudência::Acórdão
2141,br:supremo.tribunal.federal:acordao;sl.agr,SL-AgR,pt-BR,"Agravo Regimental na Suspensão Liminar",#acordao,SL-AgR – Agravo Regimental na Suspensão Liminar,Jurisprudência::Acórdão
2142,br:supremo.tribunal.federal:acordao;sl.agr.ed,SL-AgR-ED,pt-BR,"Embargos de Declaração em Agravo Regimental na Suspensão Liminar",#acordao,SL-AgR-ED – Embargos de Declaração em Agravo Regimental na Suspensão Liminar,Jurisprudência::Acórdão
2143,br:supremo.tribunal.federal:acordao;ss,SS,pt-BR,"Suspensão de Segurança",#acordao,SS – Suspensão de Segurança,Jurisprudência::Acórdão
2144,br:supremo.tribunal.federal:acordao;ss.agr,SS-AgR,pt-BR,"Agravo Regimental na Suspensão de Segurança",#acordao,SS-AgR – Agravo Regimental na Suspensão de Segurança,Jurisprudência::Acórdão
2145,br:supremo.tribunal.federal:acordao;ss.agr.agr,SS-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental na Suspensão de Segurança",#acordao,SS-AgR-AgR – Agravo Regimental no Agravo Regimental na Suspensão de Segurança,Jurisprudência::Acórdão
2146,br:supremo.tribunal.federal:acordao;ss.agr.agr.agr,SS-AgR-AgR-AgR,pt-BR,"Agravo Regimental no Agravo Regimental no Agravo Regimental na Suspensão de Segurança",#acordao,SS-AgR-AgR-AgR – Agravo Regimental no Agravo Regimental no Agravo Regimental na Suspensão de Segurança,Jurisprudência::Acórdão
2147,br:supremo.tribunal.federal:acordao;ss.agr.agr.agr.qo,SS-AgR-AgR-AgR-QO,pt-BR,"Questão de Ordem no Agravo Regimental no Agravo Regimental no Agravo Regimental na Suspensão de Segurança",#acordao,SS-AgR-AgR-AgR-QO – Questão de Ordem no Agravo Regimental no Agravo Regimental no Agravo Regimental na Suspensão de Segurança,Jurisprudência::Acórdão
