id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta
3335,br;paraiba;barra.santa.rosa,"Barra de Santa Rosa - PB",pt-BR,,#br;paraiba,,Municípios::Barra de Santa Rosa - PB
3336,br;paraiba;barra.sao.miguel,"Barra de São Miguel - PB",pt-BR,,#br;paraiba,,Municípios::Barra de São Miguel - PB
3337,br;paraiba;bayeux,"Bayeux - PB",pt-BR,,#br;paraiba,,Municípios::Bayeux - PB
3338,br;paraiba;belem,"Belém - PB",pt-BR,,#br;paraiba,,Municípios::Belém - PB
3339,br;paraiba;belem.brejo.cruz,"Belém do Brejo do Cruz - PB",pt-BR,,#br;paraiba,,Municípios::Belém do Brejo do Cruz - PB
3340,br;paraiba;bernardino.batista,"Bernardino Batista - PB",pt-BR,,#br;paraiba,,Municípios::Bernardino Batista - PB
3341,br;paraiba;boa.ventura,"Boa Ventura - PB",pt-BR,,#br;paraiba,,Municípios::Boa Ventura - PB
3342,br;paraiba;boa.vista,"Boa Vista - PB",pt-BR,,#br;paraiba,,Municípios::Boa Vista - PB
3343,br;paraiba;bom.jesus,"Bom Jesus - PB",pt-BR,,#br;paraiba,,Municípios::Bom Jesus - PB
3344,br;paraiba;bom.sucesso,"Bom Sucesso - PB",pt-BR,,#br;paraiba,,Municípios::Bom Sucesso - PB
3345,br;paraiba;bonito.santa.fe,"Bonito de Santa Fé - PB",pt-BR,,#br;paraiba,,Municípios::Bonito de Santa Fé - PB
3346,br;paraiba;boqueirao,"Boqueirão - PB",pt-BR,,#br;paraiba,,Municípios::Boqueirão - PB
3347,br;paraiba;igaracy,"Igaracy - PB",pt-BR,,#br;paraiba,,Municípios::Igaracy - PB
3348,br;paraiba;borborema,"Borborema - PB",pt-BR,,#br;paraiba,,Municípios::Borborema - PB
3349,br;paraiba;brejo.cruz,"Brejo do Cruz - PB",pt-BR,,#br;paraiba,,Municípios::Brejo do Cruz - PB
3350,br;paraiba;brejo.santos,"Brejo dos Santos - PB",pt-BR,,#br;paraiba,,Municípios::Brejo dos Santos - PB
3351,br;paraiba;caapora,"Caaporã - PB",pt-BR,,#br;paraiba,,Municípios::Caaporã - PB
3352,br;paraiba;cabaceiras,"Cabaceiras - PB",pt-BR,,#br;paraiba,,Municípios::Cabaceiras - PB
3353,br;paraiba;cachoeira.indios,"Cachoeira dos Índios - PB",pt-BR,,#br;paraiba,,Municípios::Cachoeira dos Índios - PB
3354,br;paraiba;cacimba.areia,"Cacimba de Areia - PB",pt-BR,,#br;paraiba,,Municípios::Cacimba de Areia - PB
3355,br;paraiba;cacimba.dentro,"Cacimba de Dentro - PB",pt-BR,,#br;paraiba,,Municípios::Cacimba de Dentro - PB
3356,br;paraiba;cacimbas,"Cacimbas - PB",pt-BR,,#br;paraiba,,Municípios::Cacimbas - PB
3357,br;paraiba;caicara,"Caiçara - PB",pt-BR,,#br;paraiba,,Municípios::Caiçara - PB
3358,br;paraiba;cajazeiras,"Cajazeiras - PB",pt-BR,,#br;paraiba,,Municípios::Cajazeiras - PB
3359,br;paraiba;cajazeirinhas,"Cajazeirinhas - PB",pt-BR,,#br;paraiba,,Municípios::Cajazeirinhas - PB
3360,br;paraiba;caldas.brandao,"Caldas Brandão - PB",pt-BR,,#br;paraiba,,Municípios::Caldas Brandão - PB
3361,br;paraiba;camalau,"Camalaú - PB",pt-BR,,#br;paraiba,,Municípios::Camalaú - PB
3362,br;paraiba;campina.grande,"Campina Grande - PB",pt-BR,,#br;paraiba,,Municípios::Campina Grande - PB
3363,br;paraiba;capim,"Capim - PB",pt-BR,,#br;paraiba,,Municípios::Capim - PB
3364,br;paraiba;caraubas,"Caraúbas - PB",pt-BR,,#br;paraiba,,Municípios::Caraúbas - PB
3365,br;paraiba;carrapateira,"Carrapateira - PB",pt-BR,,#br;paraiba,,Municípios::Carrapateira - PB
3366,br;paraiba;casserengue,"Casserengue - PB",pt-BR,,#br;paraiba,,Municípios::Casserengue - PB
3367,br;paraiba;catingueira,"Catingueira - PB",pt-BR,,#br;paraiba,,Municípios::Catingueira - PB
3368,br;paraiba;catole.rocha,"Catolé do Rocha - PB",pt-BR,,#br;paraiba,,Municípios::Catolé do Rocha - PB
3369,br;paraiba;caturite,"Caturité - PB",pt-BR,,#br;paraiba,,Municípios::Caturité - PB
3370,br;paraiba;conceicao,"Conceição - PB",pt-BR,,#br;paraiba,,Municípios::Conceição - PB
3371,br;paraiba;condado,"Condado - PB",pt-BR,,#br;paraiba,,Municípios::Condado - PB
3372,br;paraiba;conde,"Conde - PB",pt-BR,,#br;paraiba,,Municípios::Conde - PB
3373,br;paraiba;congo,"Congo - PB",pt-BR,,#br;paraiba,,Municípios::Congo - PB
3374,br;paraiba;coremas,"Coremas - PB",pt-BR,,#br;paraiba,,Municípios::Coremas - PB
3375,br;paraiba;coxixola,"Coxixola - PB",pt-BR,,#br;paraiba,,Municípios::Coxixola - PB
3376,br;paraiba;cruz.espirito.santo,"Cruz do Espírito Santo - PB",pt-BR,,#br;paraiba,,Municípios::Cruz do Espírito Santo - PB
3377,br;paraiba;cubati,"Cubati - PB",pt-BR,,#br;paraiba,,Municípios::Cubati - PB
3378,br;paraiba;cuite,"Cuité - PB",pt-BR,,#br;paraiba,,Municípios::Cuité - PB
3379,br;paraiba;cuitegi,"Cuitegi - PB",pt-BR,,#br;paraiba,,Municípios::Cuitegi - PB
3380,br;paraiba;cuite.mamanguape,"Cuité de Mamanguape - PB",pt-BR,,#br;paraiba,,Municípios::Cuité de Mamanguape - PB
3381,br;paraiba;curral.cima,"Curral de Cima - PB",pt-BR,,#br;paraiba,,Municípios::Curral de Cima - PB
3382,br;paraiba;curral.velho,"Curral Velho - PB",pt-BR,,#br;paraiba,,Municípios::Curral Velho - PB
3383,br;paraiba;damiao,"Damião - PB",pt-BR,,#br;paraiba,,Municípios::Damião - PB
3384,br;paraiba;desterro,"Desterro - PB",pt-BR,,#br;paraiba,,Municípios::Desterro - PB
3385,br;paraiba;vista.serrana,"Vista Serrana - PB",pt-BR,,#br;paraiba,,Municípios::Vista Serrana - PB
3386,br;paraiba;diamante,"Diamante - PB",pt-BR,,#br;paraiba,,Municípios::Diamante - PB
3387,br;paraiba;dona.ines,"Dona Inês - PB",pt-BR,,#br;paraiba,,Municípios::Dona Inês - PB
3388,br;paraiba;duas.estradas,"Duas Estradas - PB",pt-BR,,#br;paraiba,,Municípios::Duas Estradas - PB
3389,br;paraiba;emas,"Emas - PB",pt-BR,,#br;paraiba,,Municípios::Emas - PB
3390,br;paraiba;esperanca,"Esperança - PB",pt-BR,,#br;paraiba,,Municípios::Esperança - PB
3391,br;paraiba;fagundes,"Fagundes - PB",pt-BR,,#br;paraiba,,Municípios::Fagundes - PB
3392,br;paraiba;frei.martinho,"Frei Martinho - PB",pt-BR,,#br;paraiba,,Municípios::Frei Martinho - PB
3393,br;paraiba;gado.bravo,"Gado Bravo - PB",pt-BR,,#br;paraiba,,Municípios::Gado Bravo - PB
3394,br;paraiba;guarabira,"Guarabira - PB",pt-BR,,#br;paraiba,,Municípios::Guarabira - PB
3395,br;paraiba;gurinhem,"Gurinhém - PB",pt-BR,,#br;paraiba,,Municípios::Gurinhém - PB
3396,br;paraiba;gurjao,"Gurjão - PB",pt-BR,,#br;paraiba,,Municípios::Gurjão - PB
3397,br;paraiba;ibiara,"Ibiara - PB",pt-BR,,#br;paraiba,,Municípios::Ibiara - PB
3398,br;paraiba;imaculada,"Imaculada - PB",pt-BR,,#br;paraiba,,Municípios::Imaculada - PB
3399,br;paraiba;inga,"Ingá - PB",pt-BR,,#br;paraiba,,Municípios::Ingá - PB
3400,br;paraiba;itabaiana,"Itabaiana - PB",pt-BR,,#br;paraiba,,Municípios::Itabaiana - PB
3401,br;paraiba;itaporanga,"Itaporanga - PB",pt-BR,,#br;paraiba,,Municípios::Itaporanga - PB
3402,br;paraiba;itapororoca,"Itapororoca - PB",pt-BR,,#br;paraiba,,Municípios::Itapororoca - PB
3403,br;paraiba;itatuba,"Itatuba - PB",pt-BR,,#br;paraiba,,Municípios::Itatuba - PB
3404,br;paraiba;jacarau,"Jacaraú - PB",pt-BR,,#br;paraiba,,Municípios::Jacaraú - PB
3405,br;paraiba;jerico,"Jericó - PB",pt-BR,,#br;paraiba,,Municípios::Jericó - PB
3406,br;paraiba;juarez.tavora,"Juarez Távora - PB",pt-BR,,#br;paraiba,,Municípios::Juarez Távora - PB
3407,br;paraiba;juazeirinho,"Juazeirinho - PB",pt-BR,,#br;paraiba,,Municípios::Juazeirinho - PB
3408,br;paraiba;junco.serido,"Junco do Seridó - PB",pt-BR,,#br;paraiba,,Municípios::Junco do Seridó - PB
3409,br;paraiba;juripiranga,"Juripiranga - PB",pt-BR,,#br;paraiba,,Municípios::Juripiranga - PB
3410,br;paraiba;juru,"Juru - PB",pt-BR,,#br;paraiba,,Municípios::Juru - PB
3411,br;paraiba;lagoa,"Lagoa - PB",pt-BR,,#br;paraiba,,Municípios::Lagoa - PB
3412,br;paraiba;lagoa.dentro,"Lagoa de Dentro - PB",pt-BR,,#br;paraiba,,Municípios::Lagoa de Dentro - PB
3413,br;paraiba;lagoa.seca,"Lagoa Seca - PB",pt-BR,,#br;paraiba,,Municípios::Lagoa Seca - PB
3414,br;paraiba;lastro,"Lastro - PB",pt-BR,,#br;paraiba,,Municípios::Lastro - PB
3415,br;paraiba;livramento,"Livramento - PB",pt-BR,,#br;paraiba,,Municípios::Livramento - PB
3416,br;paraiba;logradouro,"Logradouro - PB",pt-BR,,#br;paraiba,,Municípios::Logradouro - PB
3417,br;paraiba;lucena,"Lucena - PB",pt-BR,,#br;paraiba,,Municípios::Lucena - PB
3418,br;paraiba;mae.d.agua,"Mãe d'Água - PB",pt-BR,,#br;paraiba,,Municípios::Mãe d'Água - PB
3419,br;paraiba;malta,"Malta - PB",pt-BR,,#br;paraiba,,Municípios::Malta - PB
3420,br;paraiba;mamanguape,"Mamanguape - PB",pt-BR,,#br;paraiba,,Municípios::Mamanguape - PB
3421,br;paraiba;manaira,"Manaíra - PB",pt-BR,,#br;paraiba,,Municípios::Manaíra - PB
3422,br;paraiba;marcacao,"Marcação - PB",pt-BR,,#br;paraiba,,Municípios::Marcação - PB
3423,br;paraiba;mari,"Mari - PB",pt-BR,,#br;paraiba,,Municípios::Mari - PB
3424,br;paraiba;marizopolis,"Marizópolis - PB",pt-BR,,#br;paraiba,,Municípios::Marizópolis - PB
3425,br;paraiba;massaranduba,"Massaranduba - PB",pt-BR,,#br;paraiba,,Municípios::Massaranduba - PB
3426,br;paraiba;mataraca,"Mataraca - PB",pt-BR,,#br;paraiba,,Municípios::Mataraca - PB
3427,br;paraiba;matinhas,"Matinhas - PB",pt-BR,,#br;paraiba,,Municípios::Matinhas - PB
3428,br;paraiba;mato.grosso,"Mato Grosso - PB",pt-BR,,#br;paraiba,,Municípios::Mato Grosso - PB
3429,br;paraiba;matureia,"Maturéia - PB",pt-BR,,#br;paraiba,,Municípios::Maturéia - PB
3430,br;paraiba;mogeiro,"Mogeiro - PB",pt-BR,,#br;paraiba,,Municípios::Mogeiro - PB
3431,br;paraiba;montadas,"Montadas - PB",pt-BR,,#br;paraiba,,Municípios::Montadas - PB
3432,br;paraiba;monte.horebe,"Monte Horebe - PB",pt-BR,,#br;paraiba,,Municípios::Monte Horebe - PB
3433,br;paraiba;monteiro,"Monteiro - PB",pt-BR,,#br;paraiba,,Municípios::Monteiro - PB
3434,br;paraiba;mulungu,"Mulungu - PB",pt-BR,,#br;paraiba,,Municípios::Mulungu - PB
3435,br;paraiba;natuba,"Natuba - PB",pt-BR,,#br;paraiba,,Municípios::Natuba - PB
3436,br;paraiba;nazarezinho,"Nazarezinho - PB",pt-BR,,#br;paraiba,,Municípios::Nazarezinho - PB
3437,br;paraiba;nova.floresta,"Nova Floresta - PB",pt-BR,,#br;paraiba,,Municípios::Nova Floresta - PB
3438,br;paraiba;nova.olinda,"Nova Olinda - PB",pt-BR,,#br;paraiba,,Municípios::Nova Olinda - PB
3439,br;paraiba;nova.palmeira,"Nova Palmeira - PB",pt-BR,,#br;paraiba,,Municípios::Nova Palmeira - PB
3440,br;paraiba;olho.d.agua,"Olho d'Água - PB",pt-BR,,#br;paraiba,,Municípios::Olho d'Água - PB
3441,br;paraiba;olivedos,"Olivedos - PB",pt-BR,,#br;paraiba,,Municípios::Olivedos - PB
3442,br;paraiba;ouro.velho,"Ouro Velho - PB",pt-BR,,#br;paraiba,,Municípios::Ouro Velho - PB
3443,br;paraiba;parari,"Parari - PB",pt-BR,,#br;paraiba,,Municípios::Parari - PB
3444,br;paraiba;passagem,"Passagem - PB",pt-BR,,#br;paraiba,,Municípios::Passagem - PB
3445,br;paraiba;patos,"Patos - PB",pt-BR,,#br;paraiba,,Municípios::Patos - PB
3446,br;paraiba;paulista,"Paulista - PB",pt-BR,,#br;paraiba,,Municípios::Paulista - PB
3447,br;paraiba;pedra.branca,"Pedra Branca - PB",pt-BR,,#br;paraiba,,Municípios::Pedra Branca - PB
3448,br;paraiba;pedra.lavrada,"Pedra Lavrada - PB",pt-BR,,#br;paraiba,,Municípios::Pedra Lavrada - PB
3449,br;paraiba;pedras.fogo,"Pedras de Fogo - PB",pt-BR,,#br;paraiba,,Municípios::Pedras de Fogo - PB
3450,br;paraiba;pianco,"Piancó - PB",pt-BR,,#br;paraiba,,Municípios::Piancó - PB
3451,br;paraiba;picui,"Picuí - PB",pt-BR,,#br;paraiba,,Municípios::Picuí - PB
3452,br;paraiba;pilar,"Pilar - PB",pt-BR,,#br;paraiba,,Municípios::Pilar - PB
3453,br;paraiba;piloes,"Pilões - PB",pt-BR,,#br;paraiba,,Municípios::Pilões - PB
3454,br;paraiba;piloezinhos,"Pilõezinhos - PB",pt-BR,,#br;paraiba,,Municípios::Pilõezinhos - PB
3455,br;paraiba;pirpirituba,"Pirpirituba - PB",pt-BR,,#br;paraiba,,Municípios::Pirpirituba - PB
3456,br;paraiba;pitimbu,"Pitimbu - PB",pt-BR,,#br;paraiba,,Municípios::Pitimbu - PB
3457,br;paraiba;pocinhos,"Pocinhos - PB",pt-BR,,#br;paraiba,,Municípios::Pocinhos - PB
3458,br;paraiba;poco.dantas,"Poço Dantas - PB",pt-BR,,#br;paraiba,,Municípios::Poço Dantas - PB
3459,br;paraiba;poco.jose.moura,"Poço de José de Moura - PB",pt-BR,,#br;paraiba,,Municípios::Poço de José de Moura - PB
3460,br;paraiba;pombal,"Pombal - PB",pt-BR,,#br;paraiba,,Municípios::Pombal - PB
3461,br;paraiba;prata,"Prata - PB",pt-BR,,#br;paraiba,,Municípios::Prata - PB
3462,br;paraiba;princesa.isabel,"Princesa Isabel - PB",pt-BR,,#br;paraiba,,Municípios::Princesa Isabel - PB
3463,br;paraiba;puxinana,"Puxinanã - PB",pt-BR,,#br;paraiba,,Municípios::Puxinanã - PB
3464,br;paraiba;queimadas,"Queimadas - PB",pt-BR,,#br;paraiba,,Municípios::Queimadas - PB
3465,br;paraiba;quixaba,"Quixabá - PB",pt-BR,,#br;paraiba,,Municípios::Quixabá - PB
3466,br;paraiba;remigio,"Remígio - PB",pt-BR,,#br;paraiba,,Municípios::Remígio - PB
3467,br;paraiba;pedro.regis,"Pedro Régis - PB",pt-BR,,#br;paraiba,,Municípios::Pedro Régis - PB
3468,br;paraiba;riachao,"Riachão - PB",pt-BR,,#br;paraiba,,Municípios::Riachão - PB
3469,br;paraiba;riachao.bacamarte,"Riachão do Bacamarte - PB",pt-BR,,#br;paraiba,,Municípios::Riachão do Bacamarte - PB
3470,br;paraiba;riachao.poco,"Riachão do Poço - PB",pt-BR,,#br;paraiba,,Municípios::Riachão do Poço - PB
3471,br;paraiba;riacho.santo.antonio,"Riacho de Santo Antônio - PB",pt-BR,,#br;paraiba,,Municípios::Riacho de Santo Antônio - PB
3472,br;paraiba;riacho.cavalos,"Riacho dos Cavalos - PB",pt-BR,,#br;paraiba,,Municípios::Riacho dos Cavalos - PB
3473,br;paraiba;rio.tinto,"Rio Tinto - PB",pt-BR,,#br;paraiba,,Municípios::Rio Tinto - PB
3474,br;paraiba;salgadinho,"Salgadinho - PB",pt-BR,,#br;paraiba,,Municípios::Salgadinho - PB
3475,br;paraiba;salgado.sao.felix,"Salgado de São Félix - PB",pt-BR,,#br;paraiba,,Municípios::Salgado de São Félix - PB
3476,br;paraiba;santa.cecilia,"Santa Cecília - PB",pt-BR,,#br;paraiba,,Municípios::Santa Cecília - PB
3477,br;paraiba;santa.cruz,"Santa Cruz - PB",pt-BR,,#br;paraiba,,Municípios::Santa Cruz - PB
3478,br;paraiba;santa.helena,"Santa Helena - PB",pt-BR,,#br;paraiba,,Municípios::Santa Helena - PB
3479,br;paraiba;santa.ines,"Santa Inês - PB",pt-BR,,#br;paraiba,,Municípios::Santa Inês - PB
3480,br;paraiba;santa.luzia,"Santa Luzia - PB",pt-BR,,#br;paraiba,,Municípios::Santa Luzia - PB
3481,br;paraiba;santana.mangueira,"Santana de Mangueira - PB",pt-BR,,#br;paraiba,,Municípios::Santana de Mangueira - PB
3482,br;paraiba;santana.garrotes,"Santana dos Garrotes - PB",pt-BR,,#br;paraiba,,Municípios::Santana dos Garrotes - PB
3483,br;paraiba;santarem,"Santarém - PB",pt-BR,,#br;paraiba,,Municípios::Santarém - PB
3484,br;paraiba;santa.rita,"Santa Rita - PB",pt-BR,,#br;paraiba,,Municípios::Santa Rita - PB
3485,br;paraiba;santa.teresinha,"Santa Teresinha - PB",pt-BR,,#br;paraiba,,Municípios::Santa Teresinha - PB
3486,br;paraiba;santo.andre,"Santo André - PB",pt-BR,,#br;paraiba,,Municípios::Santo André - PB
3487,br;paraiba;sao.bento,"São Bento - PB",pt-BR,,#br;paraiba,,Municípios::São Bento - PB
3488,br;paraiba;sao.bentinho,"São Bentinho - PB",pt-BR,,#br;paraiba,,Municípios::São Bentinho - PB
3489,br;paraiba;sao.domingos.cariri,"São Domingos do Cariri - PB",pt-BR,,#br;paraiba,,Municípios::São Domingos do Cariri - PB
3490,br;paraiba;sao.domingos,"São Domingos - PB",pt-BR,,#br;paraiba,,Municípios::São Domingos - PB
3491,br;paraiba;sao.francisco,"São Francisco - PB",pt-BR,,#br;paraiba,,Municípios::São Francisco - PB
3492,br;paraiba;sao.joao.cariri,"São João do Cariri - PB",pt-BR,,#br;paraiba,,Municípios::São João do Cariri - PB
3493,br;paraiba;sao.joao.tigre,"São João do Tigre - PB",pt-BR,,#br;paraiba,,Municípios::São João do Tigre - PB
3494,br;paraiba;sao.jose.lagoa.tapada,"São José da Lagoa Tapada - PB",pt-BR,,#br;paraiba,,Municípios::São José da Lagoa Tapada - PB
3495,br;paraiba;sao.jose.caiana,"São José de Caiana - PB",pt-BR,,#br;paraiba,,Municípios::São José de Caiana - PB
3496,br;paraiba;sao.jose.espinharas,"São José de Espinharas - PB",pt-BR,,#br;paraiba,,Municípios::São José de Espinharas - PB
3497,br;paraiba;sao.jose.ramos,"São José dos Ramos - PB",pt-BR,,#br;paraiba,,Municípios::São José dos Ramos - PB
3498,br;paraiba;sao.jose.piranhas,"São José de Piranhas - PB",pt-BR,,#br;paraiba,,Municípios::São José de Piranhas - PB
3499,br;paraiba;sao.jose.princesa,"São José de Princesa - PB",pt-BR,,#br;paraiba,,Municípios::São José de Princesa - PB
3500,br;paraiba;sao.jose.bonfim,"São José do Bonfim - PB",pt-BR,,#br;paraiba,,Municípios::São José do Bonfim - PB
3501,br;paraiba;sao.jose.brejo.cruz,"São José do Brejo do Cruz - PB",pt-BR,,#br;paraiba,,Municípios::São José do Brejo do Cruz - PB
3502,br;paraiba;sao.jose.sabugi,"São José do Sabugi - PB",pt-BR,,#br;paraiba,,Municípios::São José do Sabugi - PB
3503,br;paraiba;sao.jose.cordeiros,"São José dos Cordeiros - PB",pt-BR,,#br;paraiba,,Municípios::São José dos Cordeiros - PB
3504,br;paraiba;sao.mamede,"São Mamede - PB",pt-BR,,#br;paraiba,,Municípios::São Mamede - PB
3505,br;paraiba;sao.miguel.taipu,"São Miguel de Taipu - PB",pt-BR,,#br;paraiba,,Municípios::São Miguel de Taipu - PB
3506,br;paraiba;sao.sebastiao.lagoa.roca,"São Sebastião de Lagoa de Roça - PB",pt-BR,,#br;paraiba,,Municípios::São Sebastião de Lagoa de Roça - PB
3507,br;paraiba;sao.sebastiao.umbuzeiro,"São Sebastião do Umbuzeiro - PB",pt-BR,,#br;paraiba,,Municípios::São Sebastião do Umbuzeiro - PB
3508,br;paraiba;sape,"Sapé - PB",pt-BR,,#br;paraiba,,Municípios::Sapé - PB
3509,br;paraiba;serido,"Seridó - PB",pt-BR,,#br;paraiba,,Municípios::Seridó - PB
3510,br;paraiba;serra.branca,"Serra Branca - PB",pt-BR,,#br;paraiba,,Municípios::Serra Branca - PB
3511,br;paraiba;serra.raiz,"Serra da Raiz - PB",pt-BR,,#br;paraiba,,Municípios::Serra da Raiz - PB
3512,br;paraiba;serra.grande,"Serra Grande - PB",pt-BR,,#br;paraiba,,Municípios::Serra Grande - PB
3513,br;paraiba;serra.redonda,"Serra Redonda - PB",pt-BR,,#br;paraiba,,Municípios::Serra Redonda - PB
3514,br;paraiba;serraria,"Serraria - PB",pt-BR,,#br;paraiba,,Municípios::Serraria - PB
3515,br;paraiba;sertaozinho,"Sertãozinho - PB",pt-BR,,#br;paraiba,,Municípios::Sertãozinho - PB
3516,br;paraiba;sobrado,"Sobrado - PB",pt-BR,,#br;paraiba,,Municípios::Sobrado - PB
3517,br;paraiba;solanea,"Solânea - PB",pt-BR,,#br;paraiba,,Municípios::Solânea - PB
3518,br;paraiba;soledade,"Soledade - PB",pt-BR,,#br;paraiba,,Municípios::Soledade - PB
3519,br;paraiba;sossego,"Sossêgo - PB",pt-BR,,#br;paraiba,,Municípios::Sossêgo - PB
3520,br;paraiba;sousa,"Sousa - PB",pt-BR,,#br;paraiba,,Municípios::Sousa - PB
3521,br;paraiba;sume,"Sumé - PB",pt-BR,,#br;paraiba,,Municípios::Sumé - PB
3522,br;paraiba;campo.santana,"Campo de Santana - PB",pt-BR,,#br;paraiba,,Municípios::Campo de Santana - PB
3523,br;paraiba;taperoa,"Taperoá - PB",pt-BR,,#br;paraiba,,Municípios::Taperoá - PB
3524,br;paraiba;tavares,"Tavares - PB",pt-BR,,#br;paraiba,,Municípios::Tavares - PB
3525,br;paraiba;teixeira,"Teixeira - PB",pt-BR,,#br;paraiba,,Municípios::Teixeira - PB
3526,br;paraiba;tenorio,"Tenório - PB",pt-BR,,#br;paraiba,,Municípios::Tenório - PB
3527,br;paraiba;triunfo,"Triunfo - PB",pt-BR,,#br;paraiba,,Municípios::Triunfo - PB
3528,br;paraiba;uirauna,"Uiraúna - PB",pt-BR,,#br;paraiba,,Municípios::Uiraúna - PB
3529,br;paraiba;umbuzeiro,"Umbuzeiro - PB",pt-BR,,#br;paraiba,,Municípios::Umbuzeiro - PB
3530,br;paraiba;varzea,"Várzea - PB",pt-BR,,#br;paraiba,,Municípios::Várzea - PB
3531,br;paraiba;vieiropolis,"Vieirópolis - PB",pt-BR,,#br;paraiba,,Municípios::Vieirópolis - PB
3532,br;paraiba;zabele,"Zabelê - PB",pt-BR,,#br;paraiba,,Municípios::Zabelê - PB
3533,br;pernambuco;abreu.lima,"Abreu e Lima - PE",pt-BR,,#br;pernambuco,,Municípios::Abreu e Lima - PE
3534,br;pernambuco;afogados.ingazeira,"Afogados da Ingazeira - PE",pt-BR,,#br;pernambuco,,Municípios::Afogados da Ingazeira - PE
3535,br;pernambuco;afranio,"Afrânio - PE",pt-BR,,#br;pernambuco,,Municípios::Afrânio - PE
3536,br;pernambuco;agrestina,"Agrestina - PE",pt-BR,,#br;pernambuco,,Municípios::Agrestina - PE
3537,br;pernambuco;agua.preta,"Água Preta - PE",pt-BR,,#br;pernambuco,,Municípios::Água Preta - PE
3538,br;pernambuco;aguas.belas,"Águas Belas - PE",pt-BR,,#br;pernambuco,,Municípios::Águas Belas - PE
3539,br;pernambuco;alagoinha,"Alagoinha - PE",pt-BR,,#br;pernambuco,,Municípios::Alagoinha - PE
3540,br;pernambuco;alianca,"Aliança - PE",pt-BR,,#br;pernambuco,,Municípios::Aliança - PE
3541,br;pernambuco;altinho,"Altinho - PE",pt-BR,,#br;pernambuco,,Municípios::Altinho - PE
3542,br;pernambuco;amaraji,"Amaraji - PE",pt-BR,,#br;pernambuco,,Municípios::Amaraji - PE
